ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
310;9;11;1241.64;PositionBER;0;0;0.625;0;0;-50.4248
311;9;11;1245.64;PositionBER;0;0;0.625;0;0;-50.4248
312;9;11;1249.64;PositionBER;0;0;0.625;0;0;-50.4248
313;9;11;1253.64;PositionBER;0;0;0.63;0;0;-50.3052
314;9;11;1257.64;PositionBER;0;0;0.63;0;0;-50.3052
315;9;11;1261.64;PositionBER;0;0;0.635;0;0;-50.1866
316;9;11;1265.64;PositionBER;0;0;0.635;0;0;-50.1866
317;9;11;1269.64;PositionBER;0;0;0.635;0;0;-50.1866
318;9;11;1273.64;PositionBER;0;0;0.64;0;0;-50.0689
319;9;11;1277.64;PositionBER;0;0;0.64;0;0;-50.0689
320;9;11;1281.64;PositionBER;0;0;0.645;0;0;-49.9521
321;9;11;1285.64;PositionBER;0;0;0.645;0;0;-49.9521
322;9;11;1289.64;PositionBER;0;0;0.645;0;0;-49.9521
323;9;11;1293.64;PositionBER;0;0;0.65;0;0;-49.8362
324;9;11;1297.64;PositionBER;0;0;0.65;0;0;-49.8362
325;9;11;1301.64;PositionBER;0;0;0.655;0;0;-49.7211
326;9;11;1305.64;PositionBER;0;0;0.655;0;0;-49.7211
327;9;11;1309.64;PositionBER;0;0;0.655;0;0;-49.7211
328;9;11;1313.64;PositionBER;0;0;0.66;0;0;-49.6069
329;9;11;1317.64;PositionBER;0;0;0.66;0;0;-49.6069
330;9;11;1321.64;PositionBER;0;0;0.665;0;0;-49.4936
331;9;11;1325.64;PositionBER;0;0;0.665;0;0;-49.4936
332;9;11;1329.64;PositionBER;0;0;0.665;0;0;-49.4936
333;9;11;1333.64;PositionBER;0;0;0.67;0;0;-49.3811
334;9;11;1337.64;PositionBER;0;0;0.67;0;0;-49.3811
335;9;11;1341.64;PositionBER;0;0;0.675;0;0;-49.2694
336;9;11;1345.64;PositionBER;0;0;0.675;0;0;-49.2694
337;9;11;1349.64;PositionBER;0;0;0.675;0;0;-49.2694
338;9;11;1353.64;PositionBER;0;0;0.68;0;0;-49.1585
339;9;11;1357.64;PositionBER;0;0;0.68;0;0;-49.1585
340;9;11;1361.64;PositionBER;0;0;0.685;0;0;-49.0484
341;9;11;1365.64;PositionBER;0;0;0.685;0;0;-49.0484
342;9;11;1369.64;PositionBER;0;0;0.685;0;0;-49.0484
343;9;11;1373.64;PositionBER;0;0;0.69;0;0;-48.9391
344;9;11;1377.64;PositionBER;0;0;0.69;0;0;-48.9391
345;9;11;1381.64;PositionBER;0;0;0.695;0;0;-48.8306
346;9;11;1385.64;PositionBER;0;0;0.695;0;0;-48.8306
347;9;11;1389.64;PositionBER;0;0;0.695;0;0;-48.8306
348;9;11;1393.64;PositionBER;0;0;0.7;0;0;-48.7228
349;9;11;1397.64;PositionBER;0;0;0.7;0;0;-48.7228
350;9;11;1401.64;PositionBER;0;0;0.705;0;0;-48.6158
351;9;11;1405.64;PositionBER;0;0;0.705;0;0;-48.6158
352;9;11;1409.64;PositionBER;0;0;0.705;0;0;-48.6158
353;9;11;1413.64;PositionBER;0;0;0.71;0;0;-48.5095
354;9;11;1417.64;PositionBER;0;0;0.71;0;0;-48.5095
355;9;11;1421.64;PositionBER;0;0;0.715;0;0;-48.404
356;9;11;1425.64;PositionBER;0;0;0.715;0;0;-48.404
357;9;11;1429.64;PositionBER;0;0;0.715;0;0;-48.404
358;9;11;1433.64;PositionBER;0;0;0.72;0;0;-48.2992
359;9;11;1437.64;PositionBER;0;0;0.72;0;0;-48.2992
