246,9,6,2473,DIST,BER,24.8,-50.5182,0
247,9,6,2483,DIST,BER,24.9,-50.4572,0
248,9,6,2493,DIST,BER,25,-50.3965,0
249,9,6,2503,DIST,BER,25.1,-50.336,0
250,9,6,2513,DIST,BER,25.2,-50.2757,0
251,9,6,2523,DIST,BER,25.3,-50.2157,0
252,9,6,2533,DIST,BER,25.4,-50.1559,0
253,9,6,2543,DIST,BER,25.5,-50.0963,0
254,9,6,2553,DIST,BER,25.6,-50.037,0
255,9,6,2563,DIST,BER,25.7,-49.9779,0
256,9,6,2573,DIST,BER,25.8,-49.9191,0
257,9,6,2583,DIST,BER,25.9,-49.8605,0
258,9,6,2593,DIST,BER,26,-49.802,0
259,9,6,2603,DIST,BER,26.1,-49.7439,0
260,9,6,2613,DIST,BER,26.2,-49.6859,0
261,9,6,2623,DIST,BER,26.3,-49.6282,0
262,9,6,2633,DIST,BER,26.4,-49.5707,0
263,9,6,2643,DIST,BER,26.5,-49.5133,0
264,9,6,2653,DIST,BER,26.6,-49.4563,0
265,9,6,2663,DIST,BER,26.7,-49.3994,0
266,9,6,2673,DIST,BER,26.8,-49.3427,0
267,9,6,2683,DIST,BER,26.9,-49.2863,0
268,9,6,2693,DIST,BER,27,-49.23,0
269,9,6,2703,DIST,BER,27.1,-49.174,0
270,9,6,2713,DIST,BER,27.2,-49.1182,0
271,9,6,2723,DIST,BER,27.3,-49.0626,0
272,9,6,2733,DIST,BER,27.4,-49.0071,0
273,9,6,2743,DIST,BER,27.5,-48.9519,0
274,9,6,2753,DIST,BER,27.6,-48.8969,0
275,9,6,2763,DIST,BER,27.7,-48.8421,0
276,9,6,2773,DIST,BER,27.8,-48.7875,0
277,9,6,2783,DIST,BER,27.9,-48.733,0
278,9,6,2793,DIST,BER,28,-48.6788,0
279,9,6,2803,DIST,BER,28.1,-48.6248,0
280,9,6,2813,DIST,BER,28.2,-48.5709,0
281,9,6,2823,DIST,BER,28.3,-48.5173,0
282,9,6,2833,DIST,BER,28.4,-48.4638,0
283,9,6,2843,DIST,BER,28.5,-48.4105,0
284,9,6,2853,DIST,BER,28.6,-48.3574,0
285,9,6,2863,DIST,BER,28.7,-48.3045,0
286,9,6,2873,DIST,BER,28.8,-48.2518,0
287,9,6,2883,DIST,BER,28.9,-48.1992,0
288,9,6,2893,DIST,BER,29,-48.1469,0
289,9,6,2903,DIST,BER,29.1,-48.0947,0
290,9,6,2913,DIST,BER,29.2,-48.0427,0
291,9,6,2923,DIST,BER,29.3,-47.9909,0
292,9,6,2933,DIST,BER,29.4,-47.9392,0
293,9,6,2943,DIST,BER,29.5,-47.8878,0
294,9,6,2953,DIST,BER,29.6,-47.8365,0
295,9,6,2963,DIST,BER,29.7,-47.7853,0
296,9,6,2973,DIST,BER,29.8,-47.7344,0
297,9,6,2983,DIST,BER,29.9,-47.6836,0
298,9,6,2993,DIST,BER,30,-47.633,0
299,9,6,3003,DIST,BER,30.1,-47.5825,0
300,9,6,3013,DIST,BER,30.2,-47.5322,0
301,9,6,3023,DIST,BER,30.3,-47.4821,0
302,9,6,3033,DIST,BER,30.4,-47.4322,0
303,9,6,3043,DIST,BER,30.5,-47.3824,0
304,9,6,3053,DIST,BER,30.6,-47.3328,0
305,9,6,3063,DIST,BER,30.7,-47.2833,0
306,9,6,3073,DIST,BER,30.8,-47.234,0
307,9,6,3083,DIST,BER,30.9,-47.1849,0
308,9,6,3093,DIST,BER,31,-47.1359,0
309,9,6,3103,DIST,BER,31.1,-47.0871,0
310,9,6,3113,DIST,BER,31.2,-47.0384,0
311,9,6,3123,DIST,BER,31.3,-46.9899,0
312,9,6,3133,DIST,BER,31.4,-46.9415,0
313,9,6,3143,DIST,BER,31.5,-46.8933,0
314,9,6,3153,DIST,BER,31.6,-46.8453,0
315,9,6,3163,DIST,BER,31.7,-46.7974,0
316,9,6,3173,DIST,BER,31.8,-46.7496,0
317,9,6,3183,DIST,BER,31.9,-46.702,0
318,9,6,3193,DIST,BER,32,-46.6546,0
319,9,6,3203,DIST,BER,32.1,-46.6073,0
320,9,6,3213,DIST,BER,32.2,-46.5601,0
321,9,6,3223,DIST,BER,32.3,-46.5131,0
322,9,6,3233,DIST,BER,32.4,-46.4662,0
323,9,6,3243,DIST,BER,32.5,-46.4195,0
324,9,6,3253,DIST,BER,32.6,-46.3729,0
325,9,6,3263,DIST,BER,32.7,-46.3265,0
326,9,6,3273,DIST,BER,32.8,-46.2802,0
327,9,6,3283,DIST,BER,32.9,-46.234,0
328,9,6,3293,DIST,BER,33,-46.188,0
329,9,6,3303,DIST,BER,33.1,-46.1422,0
330,9,6,3313,DIST,BER,33.2,-46.0964,0
331,9,6,3323,DIST,BER,33.3,-46.0508,0
332,9,6,3333,DIST,BER,33.4,-46.0054,0
333,9,6,3343,DIST,BER,33.5,-45.96,0
334,9,6,3353,DIST,BER,33.6,-45.9148,0
335,9,6,3363,DIST,BER,33.7,-45.8698,0
336,9,6,3373,DIST,BER,33.8,-45.8249,0
337,9,6,3383,DIST,BER,33.9,-45.7801,0
338,9,6,3393,DIST,BER,34,-45.7354,0
339,9,6,3403,DIST,BER,34.1,-45.6909,0
340,9,6,3413,DIST,BER,34.2,-45.6465,0
341,9,6,3423,DIST,BER,34.3,-45.6022,0
342,9,6,3433,DIST,BER,34.4,-45.5581,0
343,9,6,3443,DIST,BER,34.5,-45.514,0
344,9,6,3453,DIST,BER,34.6,-45.4702,0
345,9,6,3463,DIST,BER,34.7,-45.4264,0
346,9,6,3473,DIST,BER,34.8,-45.3828,0
347,9,6,3483,DIST,BER,34.9,-45.3393,0
348,9,6,3493,DIST,BER,35,-45.2959,0
349,9,6,3503,DIST,BER,35.1,-45.2526,0
350,9,6,3513,DIST,BER,35.2,-45.2095,0
351,9,6,3523,DIST,BER,35.3,-45.1665,0
352,9,6,3533,DIST,BER,35.4,-45.1236,0
353,9,6,3543,DIST,BER,35.5,-45.0808,0
354,9,6,3553,DIST,BER,35.6,-45.0381,0
355,9,6,3563,DIST,BER,35.7,-44.9956,0
356,9,6,3573,DIST,BER,35.8,-44.9532,0
357,9,6,3583,DIST,BER,35.9,-44.9109,0
358,9,6,3593,DIST,BER,36,-44.8687,0
359,9,6,3603,DIST,BER,36.1,-44.8266,0
360,9,6,3613,DIST,BER,36.2,-44.7847,0
361,9,6,3623,DIST,BER,36.3,-44.7429,0
362,9,6,3633,DIST,BER,36.4,-44.7011,0
363,9,6,3643,DIST,BER,36.5,-44.6595,0
