ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
78;9;11;658.637;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
78;9;11;660;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
78;9;11;660;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
78;9;11;660.275;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
79;9;11;660.275;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
79;9;11;661.914;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
80;9;11;661.914;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
80;9;11;663.552;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
81;9;11;663.552;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
81;9;11;665.19;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
82;9;11;665.19;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
82;9;11;666.829;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
83;9;11;666.829;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
83;9;11;668.467;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
84;9;11;668.467;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
84;9;11;670;PositionSINRdB;1.5;0.335;0;0.506674;0.506674;38.7665
84;9;11;670;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
84;9;11;670.106;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
85;9;11;670.106;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
85;9;11;671.744;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
86;9;11;671.744;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
86;9;11;673.382;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
87;9;11;673.382;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
87;9;11;675.021;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
88;9;11;675.021;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
88;9;11;676.659;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
89;9;11;676.659;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
89;9;11;678.298;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
90;9;11;678.298;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
90;9;11;679.936;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
91;9;11;679.936;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
91;9;11;680;PositionSINRdB;1.5;0.34;0;0.505399;0.505399;38.8145
91;9;11;680;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
91;9;11;681.574;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
92;9;11;681.574;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
92;9;11;683.213;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
93;9;11;683.213;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
93;9;11;684.851;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
94;9;11;684.851;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
94;9;11;686.49;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
95;9;11;686.49;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
95;9;11;688.128;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
96;9;11;688.128;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
96;9;11;689.766;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
97;9;11;689.766;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
97;9;11;690;PositionSINRdB;1.5;0.345;0;0.504122;0.504122;38.8623
97;9;11;690;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
97;9;11;691.405;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
98;9;11;691.405;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
98;9;11;693.043;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
99;9;11;693.043;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
99;9;11;694.682;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
100;9;11;694.682;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
100;9;11;696.32;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
101;9;11;696.32;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
101;9;11;697.958;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
102;9;11;697.958;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
102;9;11;699.597;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
103;9;11;699.597;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
103;9;11;700;PositionSINRdB;1.5;0.35;0;0.502843;0.502843;38.9101
103;9;11;700;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
103;9;11;701.235;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
104;9;11;701.235;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
104;9;11;702.874;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
105;9;11;702.874;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
105;9;11;704.512;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
106;9;11;704.512;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
106;9;11;706.15;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
107;9;11;706.15;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
107;9;11;707.789;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
108;9;11;707.789;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
108;9;11;709.427;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
109;9;11;709.427;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
109;9;11;710;PositionSINRdB;1.5;0.355;0;0.501563;0.501563;38.9578
109;9;11;710;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
109;9;11;711.066;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
110;9;11;711.066;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
110;9;11;712.704;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
111;9;11;712.704;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
111;9;11;714.342;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
112;9;11;714.342;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
112;9;11;715.981;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
113;9;11;715.981;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
113;9;11;717.619;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
114;9;11;717.619;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
114;9;11;719.258;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
115;9;11;719.258;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
115;9;11;720;PositionSINRdB;1.5;0.36;0;0.50028;0.50028;39.0054
115;9;11;720;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
115;9;11;720.896;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
116;9;11;720.896;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
116;9;11;722.534;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
117;9;11;722.534;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
